@relation Features_predicted

@attribute word0 numeric
@attribute word1 numeric
@attribute word2 numeric
@attribute word3 numeric
@attribute word4 numeric
@attribute word5 numeric
@attribute word6 numeric
@attribute word7 numeric
@attribute word8 numeric
@attribute word9 numeric
@attribute word10 numeric
@attribute word11 numeric
@attribute word12 numeric
@attribute word13 numeric
@attribute word14 numeric
@attribute word15 numeric
@attribute word16 numeric
@attribute word17 numeric
@attribute word18 numeric
@attribute word19 numeric
@attribute word20 numeric
@attribute word21 numeric
@attribute word22 numeric
@attribute word23 numeric
@attribute word24 numeric
@attribute word25 numeric
@attribute word26 numeric
@attribute word27 numeric
@attribute word28 numeric
@attribute word29 numeric
@attribute word30 numeric
@attribute word31 numeric
@attribute word32 numeric
@attribute word33 numeric
@attribute word34 numeric
@attribute word35 numeric
@attribute word36 numeric
@attribute word37 numeric
@attribute word38 numeric
@attribute word39 numeric
@attribute word40 numeric
@attribute word41 numeric
@attribute word42 numeric
@attribute word43 numeric
@attribute word44 numeric
@attribute word45 numeric
@attribute word46 numeric
@attribute word47 numeric
@attribute word48 numeric
@attribute word49 numeric
@attribute word50 numeric
@attribute word51 numeric
@attribute word52 numeric
@attribute word53 numeric
@attribute word54 numeric
@attribute word55 numeric
@attribute word56 numeric
@attribute word57 numeric
@attribute word58 numeric
@attribute word59 numeric
@attribute word60 numeric
@attribute word61 numeric
@attribute word62 numeric
@attribute word63 numeric
@attribute predictedclass {1,2,3,4,5,6,7,8,9,10}
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
-0.000167,-0.002734,0.000899,0.002996,0.045421,-0.04422,0.045535,0.044277,0.014089,-0.011611,0.015192,0.018207,-0.000257,0.000542,0.000509,0.000543,-0.034332,0.021423,0.071278,0.025082,0.025048,0.079884,0.445758,0.168043,0.333025,-0.08975,0.476639,0.122091,0.030847,-0.003456,0.035822,0.018539,-0.017043,-0.02491,0.033631,0.028125,0.085034,-0.067276,0.24712,0.209844,0.296594,0.045821,0.390092,0.130831,0.010735,0.003022,0.013524,0.007629,-0.000938,0.006949,0.002097,0.008294,0.026808,0.045113,0.026879,0.045145,0.015704,0.016428,0.01581,0.016696,-0.00007,-0.000057,0.000201,0.000126,5,6
-0.001347,-0.00403,0.003806,0.007514,0.034125,-0.042108,0.037643,0.053086,0.022788,-0.018257,0.022847,0.018257,0.00027,-0.001264,0.000638,0.001274,0.003147,-0.011559,0.031163,0.02645,0.416719,-0.015534,0.500061,0.154102,0.037317,-0.102556,0.181379,0.126882,0.017128,-0.014862,0.017128,0.016185,-0.010868,0.018661,0.012679,0.039451,0.219459,-0.037967,0.294976,0.413376,0.101498,-0.089046,0.207393,0.315591,0.019401,-0.008745,0.019423,0.019374,-0.001087,0.004817,0.001437,0.005427,0.008678,0.051544,0.010927,0.0519,0.010857,0.029499,0.013239,0.032268,0.000572,-0.000604,0.000798,0.000667,7,6
0.000816,-0.011232,0.002374,0.011657,0.004515,-0.000338,0.014288,0.018636,0.00619,-0.000128,0.014032,0.015394,0.000666,-0.000505,0.000875,0.00056,-0.006462,0.020422,0.025633,0.03974,0.444677,-0.099579,0.499529,0.196103,-0.088107,0.05233,0.18507,0.156881,0.002944,-0.005263,0.008458,0.006347,-0.023344,-0.002988,0.055365,0.040205,0.354834,0.007413,0.393129,0.237362,-0.062902,-0.163079,0.14082,0.192065,0.004365,-0.009033,0.011264,0.012001,0.001564,0.001567,0.004391,0.00283,0.001415,-0.0111,0.011179,0.022773,0.008657,0.0085,0.008778,0.0085,0.002047,0.001085,0.002047,0.00113,4,6
0.001055,-0.005322,0.002065,0.005324,-0.008824,-0.016417,0.014171,0.017453,-0.00417,-0.00422,0.007212,0.00618,0.001717,-0.002281,0.001717,0.002316,-0.018873,-0.01646,0.029515,0.057725,0.12733,-0.28807,0.261645,0.362319,0.198224,-0.167015,0.245048,0.221978,-0.004565,0.008223,0.010862,0.01669,-0.034874,-0.01179,0.04159,0.027009,0.001954,-0.037556,0.134741,0.116341,0.432688,0.12582,0.484969,0.169683,0.010622,-0.002882,0.024922,0.028758,0.001187,-0.000288,0.001442,0.004579,0.048525,0.04647,0.050404,0.065487,0.005613,-0.012727,0.023042,0.023392,0.002021,0.000284,0.003968,0.001768,6,6
0.000146,-0.0004,0.000277,0.000683,-0.006848,-0.015172,0.01718,0.022608,0.003539,-0.002329,0.003722,0.005175,0.000412,-0.000846,0.000412,0.000846,-0.036814,-0.011448,0.038024,0.015724,0.034792,-0.116121,0.453925,0.357427,0.211193,-0.025136,0.257298,0.081921,0.000346,-0.000155,0.000563,0.001276,-0.100328,-0.004425,0.100383,0.023904,0.097516,0.009185,0.460716,0.24766,0.273432,0.054647,0.365866,0.078344,0.000095,-0.001448,0.001064,0.003502,-0.003305,-0.002084,0.004157,0.00273,0.028315,0.036599,0.054928,0.044383,-0.002168,-0.003225,0.011189,0.00611,0.000038,-0.000102,0.000088,0.000152,7,6
-0.001509,-0.000277,0.001509,0.000387,0.009338,-0.018751,0.020617,0.018751,0.014052,-0.014195,0.014235,0.014805,-0.000177,0.000136,0.000533,0.000626,-0.020343,-0.004474,0.020343,0.004869,-0.137294,-0.148443,0.271443,0.167103,0.209547,-0.230548,0.209547,0.230548,0.010159,-0.022701,0.010587,0.02272,-0.04376,-0.002353,0.043862,0.007957,-0.210621,-0.029738,0.520249,0.08061,0.210095,-0.053241,0.402851,0.32249,-0.019825,-0.056304,0.025821,0.057417,-0.007012,0.000846,0.007097,0.001017,-0.030194,-0.003697,0.072688,0.017943,-0.017717,-0.0357,0.04964,0.037832,-0.00183,-0.000714,0.00194,0.001466,5,6
0.001164,-0.001037,0.003966,0.007483,-0.008875,-0.03878,0.024514,0.066453,0.029457,0.016301,0.034056,0.037826,0.001538,0.000271,0.001546,0.000883,0.004191,-0.004231,0.024746,0.040181,0.133061,-0.047736,0.183708,0.501723,0.175348,-0.132139,0.230493,0.205814,0.007335,0.003152,0.007636,0.00354,0.060992,-0.004664,0.064641,0.032875,-0.214036,-0.006861,0.32126,0.274177,0.378054,0.070783,0.378054,0.09135,0.002412,-0.003976,0.002538,0.007881,-0.00066,0.000587,0.00131,0.001043,0.010457,0.01022,0.018357,0.014336,0.046655,0.010243,0.047167,0.015614,0.000121,-0.000966,0.000121,0.000966,7,6
0.000587,0.000598,0.002298,0.001874,0.022335,0.00913,0.022599,0.014905,0.024166,0.001446,0.034678,0.012137,-0.001043,0.003479,0.00326,0.003516,-0.008651,0.000958,0.016558,0.0606,0.052323,-0.139617,0.149244,0.194444,0.286508,-0.094377,0.288167,0.115863,0.035276,-0.004818,0.042174,0.016268,0.132608,-0.046302,0.154857,0.092934,-0.099269,0.143552,0.512326,0.275732,0.349724,0.140865,0.353867,0.149841,0.026215,-0.005867,0.026361,0.008909,0.016739,0.01142,0.017508,0.013165,0.037676,0.02683,0.048251,0.031856,0.003276,0.008254,0.01723,0.014258,0.002282,-0.000569,0.002337,0.001353,4,7
-0.002604,-0.004828,0.002828,0.008071,0.03392,-0.036968,0.042925,0.038542,0.024675,-0.011253,0.024825,0.011468,-0.00064,-0.000122,0.00064,0.000198,0.068545,-0.001505,0.094196,0.029387,-0.164239,0.052352,0.560695,0.227626,0.312541,-0.041287,0.316622,0.042573,-0.005171,-0.001698,0.005171,0.001725,0.005289,-0.013439,0.024414,0.025716,0.088198,-0.146319,0.272968,0.22089,0.325325,0.029193,0.33637,0.039865,-0.007194,-0.003294,0.007194,0.003322,0.000778,0.002093,0.002105,0.002901,0.027459,0.012024,0.044027,0.01567,0.030289,0.007231,0.032727,0.007764,-0.001889,-0.000643,0.001939,0.000736,6,7
0.000599,-0.001078,0.001494,0.00469,0.010883,-0.004604,0.026276,0.039241,0.027861,-0.013156,0.03307,0.025788,0.001401,-0.001807,0.001415,0.001807,0.044969,0.033895,0.049249,0.05482,-0.09275,0.085614,0.22504,0.374137,0.262612,-0.006621,0.418002,0.119166,0.016586,-0.008707,0.016586,0.008867,0.024104,-0.025767,0.036536,0.060838,-0.094031,-0.191574,0.262486,0.219626,0.267168,-0.087712,0.466269,0.186615,0.021691,-0.00475,0.021812,0.019791,-0.003024,0.007203,0.003202,0.0079,-0.01133,0.077644,0.013714,0.07878,0.015993,0.055658,0.016042,0.056098,0.001623,0.003019,0.001623,0.003125,5,7
-0.020865,-0.003319,0.021044,0.003595,0.014581,-0.022426,0.03854,0.040528,0.071912,0.009604,0.077775,0.031918,0.000046,0.000052,0.000079,0.000554,-0.072264,0.032667,0.073059,0.033487,0.067845,0.135428,0.344531,0.492503,0.213984,-0.034777,0.392164,0.139475,0.004077,-0.003341,0.004358,0.004431,0.004521,-0.004013,0.009338,0.012567,-0.22865,0.278031,0.251548,0.304707,0.166767,0.074299,0.184489,0.10262,0.007751,-0.008041,0.008108,0.008041,0.001478,-0.011316,0.002847,0.011342,0.014486,-0.009856,0.023886,0.011647,-0.008936,0.003214,0.011587,0.003347,0.001297,-0.00016,0.001297,0.00016,7,7
-0.000645,-0.000274,0.000681,0.000287,-0.015175,-0.024567,0.035815,0.024567,0.021406,-0.009684,0.022211,0.010235,-0.003239,-0.000062,0.003239,0.000767,-0.018563,-0.010026,0.020066,0.010449,-0.260599,-0.231901,0.266166,0.322568,0.334008,-0.101274,0.350438,0.101808,-0.031972,-0.010082,0.032473,0.013506,-0.070799,-0.017973,0.071351,0.031069,-0.051674,0.053277,0.314153,0.202844,0.321483,0.014003,0.405077,0.073878,-0.030931,-0.01666,0.033176,0.022385,-0.004176,0.003106,0.00475,0.00439,-0.024006,0.007962,0.036574,0.024271,0.040032,0.018804,0.059053,0.019872,-0.002384,0.005561,0.002389,0.005653,5,7
-0.007544,-0.004598,0.007736,0.005763,0.016748,-0.02933,0.027032,0.036709,0.023899,-0.020813,0.03166,0.022797,-0.000859,-0.002577,0.000859,0.002577,-0.038246,0.001807,0.043377,0.00998,-0.052598,-0.027018,0.378202,0.302565,0.230839,-0.009719,0.290912,0.089329,0.013937,-0.00506,0.014947,0.010175,-0.018631,0.051233,0.036983,0.058381,-0.235052,0.317658,0.274776,0.401341,0.246048,0.075598,0.345597,0.09713,0.012404,0.013888,0.018014,0.015089,-0.003232,0.003115,0.00326,0.003252,-0.037038,-0.017773,0.05064,0.037405,0.037057,0.021567,0.03854,0.021567,-0.001997,0.000706,0.003557,0.001268,7,7
-0.002684,-0.005063,0.004393,0.005281,0.002935,-0.018751,0.013053,0.020607,0.038662,-0.010297,0.039023,0.01126,-0.000106,-0.000178,0.000117,0.000218,0.000579,-0.002862,0.009642,0.004674,0.013717,-0.011619,0.122,0.047012,0.309532,-0.026547,0.373285,0.038149,0.000492,0.00045,0.001314,0.002466,0.000374,0.008311,0.020084,0.014682,-0.145695,0.093558,0.438315,0.504132,0.325455,0.033759,0.37693,0.054004,-0.002766,-0.002602,0.003377,0.003931,-0.00337,0.008913,0.00348,0.009384,-0.001181,0.061596,0.007001,0.064937,0.023855,0.023754,0.036123,0.033559,-0.001147,-0.001151,0.001193,0.001151,6,7
0.000666,0.000668,0.000729,0.000836,0.003335,0.005228,0.003513,0.005228,0.001074,0.008255,0.002571,0.008255,-0.000395,0.002813,0.000643,0.002847,-0.011705,-0.03296,0.013155,0.033751,-0.012641,-0.41126,0.107108,0.41126,0.204341,-0.109431,0.252319,0.211003,0.0074,0.005499,0.007521,0.006081,-0.019016,-0.032442,0.034437,0.055805,0.12693,0.061056,0.221447,0.35896,0.356126,0.011935,0.357134,0.101162,0.002027,-0.000423,0.003122,0.005684,0.003019,-0.003067,0.006886,0.005373,0.005854,-0.024486,0.050851,0.051095,0.069348,0.012188,0.074511,0.023404,0.000482,-0.001675,0.000482,0.001675,7,7
-0.001763,-0.001434,0.001787,0.001434,0.005312,-0.012959,0.010303,0.012959,0.014896,-0.03294,0.015215,0.034138,0.001132,-0.004121,0.001518,0.004359,-0.002222,-0.011039,0.006276,0.011167,-0.150873,-0.339475,0.2086,0.345305,0.16919,-0.090993,0.195935,0.199252,-0.004587,-0.013255,0.016774,0.028515,0.000579,0.003834,0.005936,0.009122,-0.107316,0.036368,0.368271,0.435336,0.311528,0.024891,0.34524,0.136029,0.006668,0.017677,0.01742,0.018912,-0.000149,0.002693,0.000516,0.004184,-0.006478,0.026146,0.033768,0.030165,0.030759,0.007931,0.030791,0.013461,0.000528,-0.001504,0.000979,0.001584,6,7
-0.009219,-0.000134,0.009459,0.000777,-0.010555,-0.018887,0.046197,0.043554,0.045207,-0.005892,0.06588,0.042832,-0.000612,0.001207,0.001372,0.003636,-0.045295,0.004711,0.048178,0.009078,-0.094793,0.028841,0.342931,0.271652,0.280867,-0.064627,0.488077,0.217326,0.001314,-0.005703,0.010498,0.016635,-0.006831,0.003953,0.008302,0.008021,-0.180618,0.23952,0.242815,0.243388,0.202921,0.181108,0.250131,0.246932,0.025563,0.017849,0.025563,0.017849,-0.000628,0.001689,0.000713,0.001689,-0.000578,0.026785,0.009382,0.027189,0.01926,0.033068,0.01926,0.034144,0.001876,0.003213,0.001895,0.003795,6,7
-0.000034,-0.005435,0.001769,0.008053,0.002384,-0.009931,0.008686,0.009957,0.012276,-0.012109,0.012488,0.01399,0.001953,-0.00072,0.001953,0.001217,0.013144,-0.008507,0.030861,0.04042,0.304463,-0.029,0.469898,0.179085,-0.02998,0.04863,0.125756,0.082797,0.02063,-0.010728,0.02063,0.010728,-0.009496,-0.009363,0.060006,0.042293,0.396815,0.039049,0.613273,0.205113,-0.08026,0.004394,0.155492,0.076584,0.021089,-0.001494,0.021089,0.001766,0.006207,0.008409,0.006217,0.008409,0.020722,0.015264,0.025942,0.021325,-0.016283,-0.002146,0.016464,0.003711,0.002469,0.000011,0.002485,0.000452,7,7
-0.002895,-0.005466,0.003428,0.006007,0.027254,-0.037185,0.03142,0.040856,0.015309,-0.00246,0.018039,0.010929,0.000701,-0.000238,0.000702,0.0003,-0.003281,0.00023,0.014306,0.012001,-0.008526,0.135062,0.161646,0.19736,0.374994,-0.039002,0.388258,0.106167,0.00109,0.003462,0.00138,0.003707,0.014366,0.019314,0.041313,0.023548,-0.077724,0.165701,0.461591,0.461001,0.242266,0.04752,0.262976,0.085832,-0.003852,0.004888,0.003934,0.005159,-0.001423,0.000162,0.004817,0.005128,-0.00065,-0.041978,0.043154,0.050173,0.018101,0.007235,0.019787,0.00758,0.000149,0.000126,0.00025,0.00014,6,7
0.017567,-0.01547,0.01784,0.016413,0.015959,-0.002028,0.016672,0.017773,0.011517,-0.005144,0.011517,0.008553,0.000297,-0.000425,0.00042,0.000465,0.111713,0.023575,0.119691,0.037587,0.132772,-0.113068,0.336051,0.206078,0.139667,-0.185733,0.199671,0.214289,0.00348,-0.00281,0.003689,0.002976,0.08233,0.037953,0.089813,0.095263,0.037527,-0.165902,0.262535,0.532958,0.297221,0.057683,0.297221,0.231635,0.003298,-0.007197,0.007044,0.007268,-0.000072,-0.004081,0.002599,0.005413,0.016465,0.008406,0.019389,0.019833,0.020733,0.006933,0.020733,0.007326,0.002391,0.000341,0.002391,0.000365,5,7
0.003671,-0.008814,0.00398,0.009011,0.013483,-0.035066,0.013809,0.03739,0.0129,-0.012217,0.0129,0.015444,0.000122,-0.000994,0.000398,0.0011,0.016508,-0.0035,0.041099,0.062729,0.283313,-0.035381,0.471326,0.171948,-0.111148,-0.078948,0.206991,0.194533,0.025994,-0.021742,0.025994,0.023948,-0.013454,-0.015598,0.05354,0.068006,0.25828,-0.08301,0.432857,0.274354,-0.114144,-0.062278,0.326966,0.272333,0.024129,0.013052,0.024129,0.026457,0.00204,0.012277,0.003043,0.012962,0.016429,0.056075,0.020568,0.069517,0.013691,0.021205,0.018509,0.033325,0.002407,0.001924,0.002424,0.001955,6,7
