@relation Features_predicted

@attribute word0 numeric
@attribute word1 numeric
@attribute word2 numeric
@attribute word3 numeric
@attribute word4 numeric
@attribute word5 numeric
@attribute word6 numeric
@attribute word7 numeric
@attribute word8 numeric
@attribute word9 numeric
@attribute word10 numeric
@attribute word11 numeric
@attribute word12 numeric
@attribute word13 numeric
@attribute word14 numeric
@attribute word15 numeric
@attribute word16 numeric
@attribute word17 numeric
@attribute word18 numeric
@attribute word19 numeric
@attribute word20 numeric
@attribute word21 numeric
@attribute word22 numeric
@attribute word23 numeric
@attribute word24 numeric
@attribute word25 numeric
@attribute word26 numeric
@attribute word27 numeric
@attribute word28 numeric
@attribute word29 numeric
@attribute word30 numeric
@attribute word31 numeric
@attribute word32 numeric
@attribute word33 numeric
@attribute word34 numeric
@attribute word35 numeric
@attribute word36 numeric
@attribute word37 numeric
@attribute word38 numeric
@attribute word39 numeric
@attribute word40 numeric
@attribute word41 numeric
@attribute word42 numeric
@attribute word43 numeric
@attribute word44 numeric
@attribute word45 numeric
@attribute word46 numeric
@attribute word47 numeric
@attribute word48 numeric
@attribute word49 numeric
@attribute word50 numeric
@attribute word51 numeric
@attribute word52 numeric
@attribute word53 numeric
@attribute word54 numeric
@attribute word55 numeric
@attribute word56 numeric
@attribute word57 numeric
@attribute word58 numeric
@attribute word59 numeric
@attribute word60 numeric
@attribute word61 numeric
@attribute word62 numeric
@attribute word63 numeric
@attribute predictedclass {1,2,3,4,5,6,7,8,9,10}
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.006713,0.001401,0.006825,0.001519,-0.009162,0.002629,0.027836,0.014306,0.048271,-0.012122,0.048271,0.012122,-0.000016,-0.000403,0.000335,0.00042,0.014739,0.012782,0.030755,0.031182,-0.099899,-0.142003,0.115172,0.191611,0.409091,-0.102775,0.409091,0.103944,-0.004536,-0.005435,0.004536,0.005706,-0.053018,0.035979,0.053123,0.038014,-0.144587,0.03887,0.19977,0.244844,0.4318,0.103137,0.441931,0.131224,-0.008161,-0.004708,0.008161,0.004708,-0.001135,-0.002011,0.001953,0.003442,-0.022997,0.053033,0.039469,0.056822,0.04945,0.010215,0.058841,0.02588,-0.002112,0.000636,0.00224,0.000829,7,7
-0.001608,0.001827,0.002015,0.002344,0.005381,-0.021154,0.0235,0.028563,0.002561,-0.005459,0.006073,0.008466,0.001119,0.000917,0.001136,0.000933,-0.011596,-0.012841,0.011952,0.012955,0.135483,-0.032478,0.581453,0.175626,0.03578,0.092061,0.05113,0.095739,0.006331,0.006195,0.007052,0.006729,-0.026586,-0.020447,0.026586,0.020447,0.353745,-0.136282,0.622745,0.167518,0.058171,-0.000098,0.093696,0.066624,-0.00639,-0.006575,0.010739,0.013166,-0.006822,-0.000556,0.006822,0.001082,0.033484,-0.01686,0.05396,0.018429,0.032119,-0.020109,0.043571,0.020716,-0.000832,-0.001478,0.001169,0.001714,4,7
-0.001734,0.000275,0.001879,0.000282,-0.022999,0.003758,0.039762,0.004929,0.024432,-0.00729,0.024432,0.007501,0.000047,0.00037,0.000047,0.00037,0.005941,-0.025824,0.02072,0.070412,-0.003411,-0.156409,0.166676,0.495528,0.143866,-0.091332,0.180349,0.256249,0.005033,0.011785,0.005352,0.017617,0.00865,-0.016936,0.014546,0.045638,-0.144817,-0.06709,0.236005,0.32597,0.394813,0.089202,0.41351,0.154196,0.020318,0.011829,0.020413,0.016502,0.000624,0.003088,0.001502,0.003195,0.026328,0.055213,0.026847,0.057702,0.038614,0.04322,0.039906,0.047152,0.000349,0.000417,0.0004,0.000493,7,7
-0.010563,-0.016126,0.010563,0.016127,0.045606,-0.058294,0.059101,0.058668,0.025353,-0.000863,0.025353,0.01139,0.002498,-0.001753,0.002514,0.001783,0.007534,-0.011558,0.046139,0.029925,0.156162,0.042342,0.313235,0.15334,0.424553,-0.10429,0.42968,0.123919,0.011132,-0.011842,0.011132,0.011842,0.056942,0.007768,0.061819,0.008847,0.008728,0.033502,0.313303,0.083678,0.396423,0.030999,0.398176,0.07298,0.012957,0.001457,0.01305,0.005994,0.008313,0.000684,0.008592,0.001566,0.025379,0.003722,0.047384,0.018017,0.037453,0.011136,0.040797,0.016278,0.001594,-0.000073,0.001598,0.000482,7,7
-0.000382,-0.000569,0.000382,0.000569,-0.007586,-0.004709,0.007586,0.004709,-0.029797,-0.004262,0.029797,0.006813,-0.001371,0.002047,0.001924,0.003467,-0.006016,0.008881,0.011922,0.010742,0.074959,-0.102405,0.532862,0.279468,-0.041363,0.164,0.083073,0.181687,-0.011128,0.032113,0.013356,0.046888,-0.059277,-0.020811,0.061026,0.024057,0.264912,-0.051127,0.628553,0.20925,0.045902,-0.028137,0.091106,0.05771,-0.010136,0.002596,0.010136,0.005727,-0.008176,0.000836,0.008749,0.001732,0.041995,-0.000752,0.100125,0.01904,0.008056,-0.004427,0.016741,0.007112,-0.000938,-0.002009,0.000938,0.002009,6,7
0.000622,-0.001741,0.001534,0.002539,0.012802,0.001864,0.012818,0.01689,0.008268,0.001514,0.008268,0.008702,0.000839,-0.00027,0.000839,0.000272,0.00733,-0.019364,0.010774,0.025593,0.266355,0.041039,0.313672,0.227285,-0.101788,-0.012742,0.230376,0.290348,0.019437,-0.014477,0.019437,0.014519,0.024825,0.007044,0.02999,0.031582,0.194674,-0.134357,0.415053,0.335829,-0.173001,-0.161244,0.365305,0.299237,0.031086,0.004489,0.031086,0.007533,-0.000387,0.003882,0.00136,0.0039,0.00734,0.013273,0.015388,0.018311,0.015911,0.006717,0.01795,0.015609,0.002406,0.000475,0.002406,0.000937,6,4
-0.005864,0.001999,0.011139,0.003286,0.009708,0.013242,0.122885,0.038843,0.052305,0.008473,0.052305,0.012722,0.000539,0.001162,0.000539,0.001162,-0.011854,0.005122,0.021367,0.033779,-0.135019,0.126808,0.327776,0.19076,0.477942,-0.051213,0.477942,0.076825,0.003059,0.001115,0.003328,0.006784,0.002365,0.010652,0.015469,0.018184,-0.006956,0.244077,0.108581,0.263977,0.185032,0.141932,0.335333,0.151225,0.005524,-0.000823,0.007231,0.004921,-0.0001,0.000766,0.001273,0.001169,0.006106,0.002726,0.008313,0.006321,0.004575,-0.000527,0.009846,0.004399,0.000972,-0.000471,0.000972,0.000471,7,4
0.000489,-0.00126,0.002711,0.004851,0.006364,-0.019106,0.007333,0.019106,0.006052,-0.01289,0.008927,0.013615,-0.001099,-0.002077,0.002256,0.00214,-0.017935,0.006323,0.018395,0.019071,0.173447,-0.082693,0.546294,0.265888,-0.017377,0.074735,0.093009,0.091365,-0.010225,-0.013786,0.017855,0.014241,-0.075624,-0.052977,0.077352,0.053851,0.428977,-0.041391,0.549426,0.15889,-0.01274,-0.080265,0.093524,0.098473,-0.049292,-0.00839,0.063226,0.014568,-0.000561,0.000084,0.006847,0.006468,0.023664,0.030203,0.036858,0.035363,0.016631,0.008001,0.030478,0.013186,-0.009593,-0.000518,0.010725,0.001089,6,6
-0.004588,0.001488,0.004642,0.002097,0.013114,-0.003573,0.039962,0.009481,0.014158,0.007886,0.020646,0.00854,0.000959,0.001827,0.001872,0.001827,-0.011133,0.007532,0.013613,0.00778,-0.091113,-0.02488,0.398949,0.205419,0.257268,-0.072912,0.29379,0.149129,0.004594,0.004388,0.005961,0.005535,-0.006825,-0.008869,0.010502,0.0139,-0.323109,0.202895,0.323475,0.257012,0.365961,0.063421,0.365961,0.127848,0.000683,-0.00353,0.001871,0.00353,-0.001462,0.001141,0.001462,0.002368,-0.000516,-0.000507,0.006603,0.025299,0.013384,0.014892,0.013412,0.01495,0.000105,-0.000748,0.000626,0.00104,7,6
-0.00479,-0.004679,0.00479,0.004679,0.018865,-0.012216,0.019179,0.016591,0.030713,-0.010554,0.037482,0.01533,-0.002138,-0.007745,0.005222,0.007757,-0.051083,-0.023605,0.051083,0.023605,0.390337,0.090696,0.390337,0.126009,-0.2175,0.008036,0.282057,0.218944,0.007693,0.013698,0.086667,0.121374,-0.024376,-0.006454,0.024376,0.008456,0.39119,-0.042885,0.39119,0.113864,-0.03834,0.097428,0.255822,0.23107,0.001662,0.025059,0.036578,0.039138,-0.002046,-0.000503,0.002068,0.001457,0.039572,-0.023226,0.042555,0.023226,0.034981,-0.022069,0.034981,0.022069,-0.003957,0.001628,0.004301,0.002807,6,6
-0.002279,0.003336,0.003015,0.003669,-0.015172,-0.001333,0.015511,0.005318,0.073987,-0.012757,0.073987,0.015962,0.000095,-0.002166,0.000295,0.002166,-0.008412,-0.003111,0.019599,0.01384,-0.171587,0.095998,0.171587,0.136527,0.483813,-0.029756,0.484707,0.078696,0.00111,-0.007531,0.002132,0.007947,-0.013529,0.021584,0.028293,0.035149,-0.218314,0.110494,0.238047,0.142094,0.364894,0.024929,0.373211,0.091064,0.006727,-0.011123,0.008062,0.012007,-0.002419,0.000587,0.00243,0.0013,-0.026096,0.01067,0.026096,0.015511,0.014859,-0.006947,0.032739,0.015739,0.001926,-0.000993,0.002022,0.001765,6,6
0.003234,-0.005234,0.003547,0.005234,0.052809,-0.050017,0.052891,0.050312,0.006233,0.00092,0.013914,0.01332,0.000345,0.001058,0.000444,0.001966,0.064835,-0.026788,0.068561,0.038494,0.101103,0.046908,0.206599,0.230876,0.364459,-0.095765,0.381907,0.134169,-0.000946,0.010652,0.003577,0.01343,-0.001773,0.003166,0.032696,0.018113,0.368118,0.132465,0.389307,0.232637,0.239267,0.183684,0.240992,0.188388,0.000781,0.007193,0.003538,0.008279,-0.013123,0.017034,0.013126,0.017706,0.078708,-0.002972,0.088006,0.039205,0.008238,0.005799,0.017802,0.038912,-0.001703,-0.000883,0.001708,0.000887,4,6
-0.000577,0.000172,0.001551,0.000757,-0.039991,-0.001028,0.040273,0.01162,0.040078,0.031566,0.041927,0.041372,0.001412,-0.000332,0.001516,0.000561,-0.002399,-0.003579,0.005638,0.005539,-0.249263,-0.062353,0.249263,0.085725,0.320347,-0.079903,0.4648,0.149658,0.01851,-0.005858,0.018546,0.006435,-0.007215,0.003651,0.00743,0.004763,-0.240988,-0.031702,0.25295,0.077431,0.33382,0.062193,0.477426,0.134989,0.024425,0.006915,0.024425,0.008998,-0.00151,0.000901,0.001694,0.000996,-0.048582,0.015068,0.048596,0.015154,0.055741,-0.024708,0.065262,0.040093,0.002954,0.001107,0.003,0.001124,5,6
-0.001705,-0.001208,0.001729,0.001333,-0.038863,-0.020905,0.041966,0.021441,0.064096,-0.009192,0.064883,0.012165,-0.000296,-0.0002,0.000296,0.000215,-0.009288,-0.001802,0.009288,0.004155,-0.228785,0.011114,0.284448,0.045526,0.394077,-0.101854,0.394467,0.115478,-0.004112,-0.000768,0.004112,0.002045,-0.011061,-0.002344,0.011061,0.005636,-0.243093,0.002506,0.285687,0.044937,0.403034,0.088521,0.403409,0.168912,-0.004649,-0.004524,0.004649,0.005019,-0.001641,0.000865,0.001855,0.001473,-0.041215,0.00342,0.046544,0.009217,0.062337,0.004147,0.062337,0.02372,-0.000435,0.001831,0.000503,0.001831,6,6
-0.003716,-0.001491,0.004316,0.002597,0.032659,-0.021442,0.033483,0.029196,0.022681,-0.001928,0.022701,0.008375,0.001141,0.001756,0.001141,0.001756,-0.030946,0.032727,0.034832,0.03454,-0.019695,0.035435,0.321305,0.476293,0.38551,-0.067562,0.38551,0.126926,0.002238,0.001765,0.004739,0.007312,0.005644,0.012265,0.00832,0.012571,-0.051346,0.278346,0.105171,0.29746,0.190246,0.200381,0.197917,0.20654,-0.003367,-0.00353,0.004277,0.004226,-0.001106,-0.001667,0.001358,0.002114,0.01833,-0.030078,0.022948,0.030448,0.006665,-0.004912,0.008256,0.006069,-0.000499,0.000354,0.000835,0.000484,7,5
-0.003523,-0.004329,0.003733,0.004329,-0.012956,0.001147,0.029787,0.033842,0.043728,0.008728,0.058776,0.020707,0.004417,-0.003265,0.004417,0.003265,-0.024953,-0.019708,0.048681,0.03731,0.097785,-0.04175,0.437324,0.399051,0.133374,-0.05718,0.410611,0.203117,0.017122,-0.004859,0.017122,0.007833,-0.015703,-0.011042,0.019905,0.014352,-0.031053,-0.170006,0.273272,0.186796,0.347009,0.009792,0.347009,0.066394,0.025024,-0.001989,0.025024,0.008703,0.000544,0.004223,0.003298,0.005356,0.009086,0.030891,0.023574,0.033527,0.039385,0.014896,0.039385,0.020337,0.00415,0.003375,0.00415,0.003379,7,5
-0.007355,0.001527,0.007382,0.001593,0.043488,0.007711,0.08656,0.01073,0.013802,0.004406,0.029697,0.01486,-0.001507,0.000887,0.00271,0.001186,-0.042235,0.015827,0.042407,0.016548,0.2807,0.127771,0.721339,0.146976,-0.004907,-0.020152,0.115304,0.044171,-0.005808,0.009633,0.007084,0.009665,-0.021621,-0.007496,0.021951,0.009345,0.079973,-0.085511,0.485593,0.144726,0.146479,0.005893,0.156753,0.069898,-0.002723,0.007902,0.003287,0.007902,-0.001146,0.000358,0.001313,0.00083,-0.015924,0.035458,0.05235,0.040512,0.039768,-0.0076,0.040331,0.01,-0.000376,-0.000101,0.000472,0.000533,6,5
-0.002205,0.000384,0.005552,0.00501,0.031502,0.035351,0.031765,0.035507,0.014582,0.013237,0.015101,0.019969,0.001869,0.001303,0.001872,0.001303,0.042282,0.017552,0.056735,0.030597,-0.070888,-0.112381,0.220522,0.224704,0.220767,-0.11088,0.311876,0.174394,0.018009,0.021921,0.019352,0.021921,0.074381,0.013455,0.084972,0.014961,-0.275715,-0.061473,0.351636,0.179893,0.438223,-0.01564,0.438223,0.166068,0.021605,0.007061,0.023875,0.01696,0.008511,0.001175,0.00936,0.002974,-0.040625,0.028092,0.057115,0.042357,0.054685,0.018819,0.081692,0.032193,0.001564,-0.004218,0.001583,0.004305,4,7
-0.000359,-0.001345,0.000506,0.001345,-0.000551,-0.015182,0.004512,0.017422,-0.001049,-0.018201,0.011383,0.022045,0.001314,0.001242,0.001343,0.001271,-0.004272,-0.011656,0.008858,0.013027,-0.155251,-0.280146,0.161388,0.280146,0.216992,-0.123705,0.383044,0.160396,0.002072,0.000643,0.002072,0.001547,-0.022013,-0.022909,0.030591,0.029637,-0.156382,-0.061729,0.161453,0.09883,0.443949,0.002403,0.523655,0.066492,-0.000976,0.00101,0.001608,0.00212,-0.00113,-0.001495,0.003127,0.003052,-0.02013,-0.013615,0.025414,0.021931,0.074508,0.008429,0.074923,0.021773,0.001252,-0.001347,0.001374,0.001495,7,7
0.002012,0.000632,0.002309,0.001432,0.008536,0.009794,0.00869,0.010144,0.006238,0.005799,0.006238,0.005799,0.00069,0.000482,0.00069,0.000482,0.002383,0.015085,0.008377,0.015085,-0.202767,-0.201318,0.247057,0.220039,0.300613,-0.103606,0.300613,0.125992,0.002523,0.000032,0.002923,0.003902,-0.012006,-0.003547,0.013848,0.008502,-0.171731,-0.074084,0.562665,0.166741,0.309538,0.019743,0.331507,0.066453,0.00812,-0.012257,0.008138,0.01231,-0.004669,-0.0012,0.004781,0.003772,0.025271,0.028995,0.072917,0.044302,0.007803,0.013474,0.019223,0.01767,-0.000331,0.000544,0.000688,0.001041,5,7
-0.000427,-0.000373,0.000522,0.000731,0.01416,-0.025534,0.130772,0.026117,0.004477,-0.013222,0.0111,0.013402,0.000904,-0.000241,0.001165,0.000458,-0.004462,-0.008557,0.005509,0.013415,0.152688,-0.007491,0.749379,0.086822,-0.015635,-0.050021,0.141836,0.064499,0.019997,-0.001281,0.022757,0.006315,-0.011411,-0.020929,0.013503,0.020929,0.102505,-0.0604,0.532929,0.088478,0.081095,-0.061151,0.161275,0.099036,0.006383,-0.015804,0.012493,0.015804,-0.003878,0.00168,0.003931,0.002171,0.020856,0.032709,0.049073,0.035439,0.003388,0.014133,0.014699,0.02039,-0.001666,-0.003577,0.002081,0.00358,4,7
-0.00244,-0.002663,0.002446,0.002664,-0.030424,-0.009299,0.030424,0.013425,0.05055,-0.005995,0.05055,0.010353,0.00034,-0.00021,0.000556,0.000287,-0.013278,-0.002024,0.022482,0.01109,-0.24116,-0.183098,0.24116,0.18647,0.414794,-0.085069,0.414794,0.10034,0.004151,-0.002244,0.004882,0.002879,-0.035403,-0.022097,0.039271,0.02234,-0.108202,-0.007695,0.235642,0.135052,0.411472,0.047275,0.411472,0.094674,0.009911,-0.003969,0.009963,0.004067,-0.004441,-0.001123,0.004558,0.001511,0.014406,0.011085,0.034042,0.021689,0.042978,0.017272,0.0432,0.018262,-0.000106,-0.000989,0.000453,0.001108,7,7
-0.00481,0.004015,0.004959,0.006445,0.079486,-0.035241,0.080797,0.035241,0.009427,-0.01408,0.018584,0.014187,0.002376,-0.000524,0.002382,0.000614,-0.040226,0.059028,0.041645,0.059759,-0.017243,0.131362,0.484625,0.279134,0.291569,-0.050198,0.291569,0.074545,0.012892,-0.00023,0.013065,0.003488,-0.006043,-0.015551,0.010271,0.019552,-0.200571,0.184705,0.363283,0.240918,0.305552,0.073668,0.305552,0.076687,0.004015,0.000959,0.004617,0.003407,0.000554,0.000431,0.000873,0.001156,-0.01154,0.014271,0.012657,0.016929,0.014786,0.005307,0.014786,0.008274,-0.000083,-0.000013,0.000804,0.000301,6,4
0.000075,-0.000881,0.000125,0.000926,-0.024994,-0.022765,0.049875,0.023259,0.013812,-0.016778,0.017741,0.016841,0.00173,0.000356,0.002069,0.000727,-0.004098,-0.020873,0.005998,0.020873,0.022163,-0.069664,0.49581,0.250471,0.04883,0.042935,0.237131,0.122815,0.044532,0.008449,0.04521,0.00938,-0.007639,0.002293,0.007794,0.015112,0.134624,-0.019737,0.660213,0.183164,0.027474,-0.038806,0.290031,0.117132,0.048834,-0.000548,0.0499,0.00556,-0.002266,0.004184,0.002266,0.004205,0.004592,0.009698,0.067091,0.037958,0.012569,0.006643,0.019901,0.012138,0.004274,-0.000783,0.004323,0.001091,4,4
-0.000367,-0.001365,0.00037,0.001365,-0.013316,-0.024981,0.018661,0.025,0.028385,-0.009041,0.029385,0.010638,-0.000529,-0.00117,0.000731,0.001237,0.003376,-0.00071,0.004277,0.004813,-0.288293,0.03433,0.422687,0.116724,0.356097,-0.055178,0.405482,0.08979,-0.000095,-0.009578,0.005248,0.009578,0.001746,-0.001091,0.002391,0.004648,-0.221102,0.100805,0.32636,0.189209,0.230703,0.091509,0.349762,0.171932,0.004131,-0.001931,0.007872,0.004616,-0.000384,-0.002314,0.000384,0.002314,0.004709,-0.020912,0.006102,0.020912,-0.003251,-0.023725,0.008561,0.023777,0.004202,-0.000245,0.004434,0.001148,5,6
-0.007454,-0.006328,0.007454,0.006344,0.006348,-0.003734,0.036272,0.021748,0.008903,-0.015507,0.013426,0.015958,0.000317,-0.000646,0.000709,0.001804,-0.066637,0.000486,0.066637,0.029273,0.243228,-0.059532,0.606448,0.15926,-0.044465,-0.006238,0.152321,0.05131,0.04998,0.015428,0.050123,0.020199,-0.038409,0.033112,0.038409,0.034441,0.175538,0.043252,0.550457,0.170629,0.077112,0.111563,0.290325,0.138167,0.010092,0.007143,0.012052,0.009421,-0.002309,0.000362,0.002309,0.000572,-0.006476,0.02808,0.037143,0.02825,0.032098,0.01733,0.035403,0.017869,-0.000134,-0.000202,0.000261,0.000407,5,6
