@relation Features
@ATTRIBUTE word0 NUMERIC
@ATTRIBUTE word1 NUMERIC
@ATTRIBUTE word2 NUMERIC
@ATTRIBUTE word3 NUMERIC
@ATTRIBUTE word4 NUMERIC
@ATTRIBUTE word5 NUMERIC
@ATTRIBUTE word6 NUMERIC
@ATTRIBUTE word7 NUMERIC
@ATTRIBUTE word8 NUMERIC
@ATTRIBUTE word9 NUMERIC
@ATTRIBUTE word10 NUMERIC
@ATTRIBUTE word11 NUMERIC
@ATTRIBUTE word12 NUMERIC
@ATTRIBUTE word13 NUMERIC
@ATTRIBUTE word14 NUMERIC
@ATTRIBUTE word15 NUMERIC
@ATTRIBUTE word16 NUMERIC
@ATTRIBUTE word17 NUMERIC
@ATTRIBUTE word18 NUMERIC
@ATTRIBUTE word19 NUMERIC
@ATTRIBUTE word20 NUMERIC
@ATTRIBUTE word21 NUMERIC
@ATTRIBUTE word22 NUMERIC
@ATTRIBUTE word23 NUMERIC
@ATTRIBUTE word24 NUMERIC
@ATTRIBUTE word25 NUMERIC
@ATTRIBUTE word26 NUMERIC
@ATTRIBUTE word27 NUMERIC
@ATTRIBUTE word28 NUMERIC
@ATTRIBUTE word29 NUMERIC
@ATTRIBUTE word30 NUMERIC
@ATTRIBUTE word31 NUMERIC
@ATTRIBUTE word32 NUMERIC
@ATTRIBUTE word33 NUMERIC
@ATTRIBUTE word34 NUMERIC
@ATTRIBUTE word35 NUMERIC
@ATTRIBUTE word36 NUMERIC
@ATTRIBUTE word37 NUMERIC
@ATTRIBUTE word38 NUMERIC
@ATTRIBUTE word39 NUMERIC
@ATTRIBUTE word40 NUMERIC
@ATTRIBUTE word41 NUMERIC
@ATTRIBUTE word42 NUMERIC
@ATTRIBUTE word43 NUMERIC
@ATTRIBUTE word44 NUMERIC
@ATTRIBUTE word45 NUMERIC
@ATTRIBUTE word46 NUMERIC
@ATTRIBUTE word47 NUMERIC
@ATTRIBUTE word48 NUMERIC
@ATTRIBUTE word49 NUMERIC
@ATTRIBUTE word50 NUMERIC
@ATTRIBUTE word51 NUMERIC
@ATTRIBUTE word52 NUMERIC
@ATTRIBUTE word53 NUMERIC
@ATTRIBUTE word54 NUMERIC
@ATTRIBUTE word55 NUMERIC
@ATTRIBUTE word56 NUMERIC
@ATTRIBUTE word57 NUMERIC
@ATTRIBUTE word58 NUMERIC
@ATTRIBUTE word59 NUMERIC
@ATTRIBUTE word60 NUMERIC
@ATTRIBUTE word61 NUMERIC
@ATTRIBUTE word62 NUMERIC
@ATTRIBUTE word63 NUMERIC
@ATTRIBUTE word64 NUMERIC
@ATTRIBUTE word65 NUMERIC
@ATTRIBUTE word66 NUMERIC
@ATTRIBUTE word67 NUMERIC
@ATTRIBUTE word68 NUMERIC
@ATTRIBUTE word69 NUMERIC
@ATTRIBUTE word70 NUMERIC
@ATTRIBUTE word71 NUMERIC
@ATTRIBUTE word72 NUMERIC
@ATTRIBUTE word73 NUMERIC
@ATTRIBUTE word74 NUMERIC
@ATTRIBUTE word75 NUMERIC
@ATTRIBUTE word76 NUMERIC
@ATTRIBUTE word77 NUMERIC
@ATTRIBUTE word78 NUMERIC
@ATTRIBUTE word79 NUMERIC
@ATTRIBUTE word80 NUMERIC
@ATTRIBUTE class {1,2,3,4,5,6,7,8,9,10}
@Data
0.10133,0.084111,0.865463,0.097377,0.18491,0.134604,0.318727,0.218865,0.149497,0.166599,0.115517,0.828867,0.111962,0.182567,0.111154,0.367201,0.216291,0.178995,0.185558,0.132477,0.84411,0.139072,0.148405,0.115434,0.297476,0.23814,0.188685,0.334579,0.321655,0.453675,0.376652,0.382875,0.180908,0.328799,0.298024,0.24629,0.419704,0.282877,0.399702,0.396712,0.355892,0.142514,0.362031,0.265053,0.279995,0.465133,0.271316,0.346832,0.447715,0.295045,0.153441,0.305798,0.30156,0.307003,0.405754,0.433532,0.528041,0.404391,0.424557,0.04176,0.040833,0.070655,0.128066,0.51021,0.374677,0.433337,0.424964,0.405829,0.058435,0.061284,0.100059,0.221468,0.532931,0.339612,0.411652,0.460873,0.327882,0.077979,0.089614,0.120133,0.287638,6
0.120873,0.109806,0.83878,0.111048,0.260758,0.182112,0.239045,0.269194,0.163344,0.183008,0.164948,0.776062,0.197278,0.292857,0.188082,0.223441,0.28653,0.212001,0.219767,0.204082,0.763675,0.23944,0.268233,0.193122,0.183046,0.290325,0.206113,0.341321,0.312548,0.329424,0.389377,0.454784,0.247384,0.274087,0.286158,0.317241,0.366539,0.290234,0.392589,0.424203,0.418127,0.178174,0.217784,0.288712,0.33163,0.368047,0.362015,0.411007,0.463034,0.348168,0.181785,0.217141,0.245228,0.297666,0.303282,0.463216,0.495199,0.454551,0.396075,0.107756,0.113289,0.107296,0.220858,0.341317,0.491447,0.526349,0.38868,0.344217,0.095057,0.11502,0.100692,0.250952,0.298286,0.534149,0.554521,0.417059,0.252797,0.092247,0.139554,0.142092,0.179432,6
0.141902,0.147287,0.817337,0.092861,0.184539,0.215488,0.343603,0.265208,0.112335,0.200648,0.233726,0.741797,0.126604,0.168374,0.263541,0.392421,0.262026,0.135516,0.172173,0.244286,0.77201,0.144895,0.122803,0.251035,0.367422,0.246966,0.139985,0.387669,0.348783,0.434702,0.315276,0.362783,0.323804,0.233673,0.321352,0.212993,0.449524,0.334401,0.43044,0.336032,0.296281,0.338224,0.229567,0.292995,0.217216,0.440225,0.388403,0.431255,0.372315,0.231301,0.326912,0.225255,0.267292,0.219521,0.34776,0.45741,0.64226,0.330098,0.351268,0.091508,0.044584,0.046398,0.111678,0.420497,0.444786,0.635836,0.317033,0.284285,0.120165,0.07009,0.053234,0.132462,0.42367,0.508137,0.586695,0.356598,0.22044,0.132433,0.088756,0.056758,0.11703,6
0.135145,0.135881,0.830375,0.162804,0.238814,0.230328,0.132406,0.167357,0.302688,0.228897,0.189696,0.767538,0.237937,0.252367,0.157086,0.178599,0.176209,0.338496,0.296221,0.239967,0.766216,0.220904,0.20153,0.151812,0.17261,0.139126,0.325531,0.436674,0.192711,0.300379,0.393571,0.463999,0.276861,0.088159,0.098446,0.46652,0.471318,0.221892,0.316233,0.384782,0.422669,0.222185,0.067,0.099117,0.48809,0.539617,0.250896,0.267351,0.402382,0.390451,0.213823,0.072329,0.112814,0.443107,0.37808,0.364156,0.601066,0.380632,0.396757,0.086668,0.064601,0.066083,0.211696,0.369652,0.411907,0.590103,0.301594,0.381568,0.118644,0.034763,0.073105,0.297129,0.393919,0.393861,0.557271,0.324835,0.353319,0.14655,0.035548,0.08928,0.343637,6
0.132935,0.112739,0.861831,0.112797,0.218037,0.201753,0.237488,0.194484,0.177967,0.136662,0.144817,0.819314,0.151656,0.225236,0.199859,0.274901,0.205348,0.240131,0.134346,0.150827,0.842516,0.144531,0.15419,0.21413,0.233791,0.22572,0.23075,0.336269,0.348494,0.444224,0.323938,0.406776,0.337537,0.166585,0.253601,0.302889,0.33486,0.356355,0.416901,0.377254,0.376387,0.305121,0.213814,0.229945,0.333759,0.354387,0.380055,0.421443,0.39457,0.26629,0.314675,0.224539,0.281526,0.311547,0.13467,0.153608,0.264201,0.139511,0.18829,0.057551,0.906072,0.060675,0.07476,0.189408,0.171118,0.285202,0.167526,0.187985,0.0688,0.878777,0.068824,0.091539,0.204427,0.181535,0.263322,0.173948,0.120876,0.06772,0.891554,0.078511,0.073676,6
0.124205,0.120736,0.876452,0.146577,0.171651,0.204327,0.245968,0.154123,0.157717,0.198562,0.18629,0.811321,0.19511,0.151335,0.210984,0.331666,0.143428,0.177677,0.212273,0.23056,0.804396,0.226799,0.11351,0.19405,0.313656,0.139439,0.186889,0.386205,0.235353,0.451268,0.292143,0.444199,0.36887,0.199329,0.203271,0.303372,0.43539,0.21061,0.558208,0.34021,0.334433,0.300624,0.195376,0.16715,0.265347,0.446334,0.223504,0.589992,0.400204,0.231675,0.261916,0.16908,0.159684,0.257328,0.31305,0.327372,0.704135,0.246652,0.432985,0.133609,0.072039,0.078254,0.146773,0.35649,0.288473,0.743882,0.248535,0.339689,0.131757,0.07611,0.078199,0.172948,0.355419,0.288775,0.769142,0.285095,0.238518,0.137253,0.080931,0.108994,0.152536,6
0.077809,0.028737,0.919012,0.065658,0.167453,0.12759,0.226762,0.200168,0.09174,0.124102,0.054219,0.885644,0.07896,0.182911,0.126,0.257761,0.226703,0.154567,0.083285,0.047775,0.898471,0.069717,0.131635,0.117624,0.252563,0.246318,0.151804,0.25458,0.328504,0.290456,0.311814,0.484744,0.27337,0.324064,0.371383,0.305005,0.302799,0.323797,0.421469,0.280382,0.411083,0.214335,0.245492,0.345929,0.390326,0.270854,0.346491,0.457032,0.290561,0.331919,0.232049,0.255406,0.371988,0.381643,0.237171,0.571439,0.50183,0.31369,0.454219,0.072477,0.036521,0.082025,0.217579,0.284858,0.527175,0.57971,0.264495,0.37841,0.054217,0.019051,0.095935,0.281457,0.283325,0.530559,0.624793,0.269798,0.293992,0.082597,0.032856,0.080301,0.272566,6
0.063536,0.151715,0.813101,0.08289,0.22658,0.25406,0.257678,0.315174,0.152722,0.082446,0.180589,0.765297,0.118108,0.243091,0.288896,0.27574,0.300715,0.227914,0.100033,0.228575,0.760442,0.162549,0.218004,0.325261,0.214868,0.296584,0.213545,0.208878,0.425644,0.492516,0.21536,0.374332,0.366076,0.187228,0.338453,0.250006,0.239611,0.396579,0.507556,0.235189,0.357783,0.349044,0.199142,0.315971,0.288182,0.258282,0.405368,0.48242,0.269484,0.335334,0.348825,0.205912,0.344828,0.261117,0.294316,0.43111,0.645146,0.246506,0.388226,0.177644,0.132736,0.142736,0.173993,0.362463,0.385221,0.62198,0.237705,0.354137,0.194739,0.20232,0.19126,0.189767,0.359003,0.398537,0.567389,0.248318,0.353093,0.224677,0.267518,0.233589,0.165554,7
0.142935,0.091648,0.82618,0.117181,0.279115,0.253216,0.242337,0.242524,0.123677,0.232013,0.118545,0.785423,0.149709,0.28634,0.271854,0.256775,0.225396,0.142065,0.275246,0.147011,0.784675,0.142779,0.267378,0.260868,0.220303,0.237938,0.147769,0.336817,0.248261,0.459781,0.281881,0.533979,0.283185,0.218443,0.218456,0.270733,0.447256,0.215463,0.501711,0.276308,0.485259,0.257681,0.196648,0.179087,0.22991,0.474124,0.285479,0.547096,0.267657,0.413956,0.223543,0.148621,0.176924,0.219163,0.154842,0.160308,0.434936,0.165337,0.251831,0.053512,0.807419,0.034948,0.119957,0.206147,0.136812,0.484628,0.156006,0.217532,0.045467,0.784406,0.051236,0.110806,0.202908,0.171223,0.453764,0.136937,0.17023,0.035731,0.812384,0.056354,0.10705,6
0.091645,0.086726,0.833633,0.118578,0.184448,0.14034,0.237534,0.392447,0.104499,0.142684,0.151724,0.76804,0.135129,0.195805,0.141257,0.278754,0.438249,0.142886,0.216203,0.165702,0.745139,0.161618,0.152826,0.134843,0.316536,0.428048,0.139598,0.239648,0.230394,0.373628,0.293042,0.352228,0.266967,0.249255,0.585331,0.252862,0.285389,0.299002,0.448549,0.275273,0.315237,0.203142,0.21109,0.546482,0.26141,0.398878,0.3638,0.44572,0.299298,0.261978,0.206739,0.239779,0.447188,0.226835,0.235589,0.403907,0.732179,0.277477,0.297085,0.106948,0.04215,0.17738,0.187989,0.279716,0.429368,0.740454,0.220087,0.263502,0.07485,0.040863,0.169584,0.187684,0.344261,0.461888,0.706538,0.242387,0.214301,0.097492,0.059022,0.138347,0.179283,6
0.103059,0.134063,0.853257,0.085722,0.204334,0.182116,0.256813,0.283185,0.122243,0.143664,0.174232,0.804445,0.107744,0.239226,0.187119,0.272369,0.316168,0.154508,0.135601,0.178936,0.824582,0.086876,0.192507,0.199409,0.263742,0.30643,0.147747,0.26476,0.327405,0.374791,0.20306,0.447069,0.381976,0.202257,0.331192,0.380306,0.277327,0.321628,0.454621,0.20309,0.423992,0.330357,0.170906,0.312759,0.394698,0.245086,0.338528,0.484937,0.172736,0.369205,0.353501,0.180687,0.321108,0.404099,0.277762,0.433288,0.5954,0.215549,0.429981,0.183162,0.079506,0.077139,0.321624,0.288992,0.412774,0.630905,0.177735,0.36364,0.187213,0.114888,0.094147,0.356544,0.191697,0.362279,0.656002,0.175108,0.285997,0.232953,0.163556,0.123681,0.439198,5
0.101861,0.055019,0.919418,0.076334,0.172357,0.138563,0.21199,0.1848,0.086275,0.177125,0.11664,0.87942,0.083008,0.167014,0.168618,0.258897,0.200412,0.105987,0.206371,0.154541,0.88326,0.077861,0.104783,0.174284,0.227293,0.202214,0.1158,0.47585,0.296233,0.29978,0.266686,0.576571,0.288246,0.091784,0.283158,0.143868,0.603376,0.296071,0.304762,0.230294,0.489935,0.282197,0.094816,0.253909,0.096074,0.664183,0.357581,0.243015,0.239012,0.36469,0.304408,0.096369,0.248955,0.133725,0.164177,0.136263,0.191119,0.10235,0.213069,0.050555,0.926317,0.033031,0.01913,0.239515,0.162763,0.236538,0.103878,0.219208,0.044447,0.892114,0.057182,0.015283,0.229972,0.195947,0.186257,0.084325,0.163655,0.033018,0.912997,0.063491,0.038028,6
0.095961,0.055678,0.888044,0.06226,0.168864,0.109517,0.294037,0.256982,0.04674,0.157438,0.100329,0.834087,0.077127,0.18828,0.126366,0.373196,0.264235,0.054621,0.1996,0.121664,0.836372,0.07121,0.163367,0.132089,0.352621,0.256575,0.080373,0.265405,0.310528,0.480305,0.231809,0.404088,0.202884,0.320178,0.472535,0.135828,0.340185,0.306307,0.523727,0.249944,0.362844,0.192638,0.28995,0.430456,0.124732,0.355157,0.393319,0.608087,0.231948,0.304141,0.187902,0.237137,0.298169,0.150481,0.221128,0.40317,0.762745,0.26957,0.307162,0.059152,0.049656,0.165736,0.079533,0.299732,0.386927,0.766886,0.252659,0.253869,0.054412,0.057757,0.178853,0.075909,0.284051,0.459253,0.76743,0.23427,0.190221,0.068009,0.05976,0.121428,0.073782,6
0.06555,0.086304,0.865292,0.090578,0.204567,0.155249,0.318029,0.202675,0.152151,0.094507,0.119898,0.798392,0.112417,0.210194,0.16613,0.385402,0.267244,0.186792,0.094282,0.149593,0.813461,0.116624,0.161003,0.165523,0.37978,0.249212,0.18372,0.196222,0.270352,0.533158,0.226593,0.419763,0.252261,0.320348,0.292827,0.352983,0.21684,0.289441,0.615211,0.2314,0.345237,0.222454,0.275905,0.275311,0.341438,0.209548,0.316913,0.636216,0.253964,0.283397,0.216476,0.270351,0.247423,0.353419,0.204759,0.278539,0.74745,0.204413,0.423941,0.069678,0.098543,0.160247,0.245056,0.233043,0.264734,0.801317,0.187204,0.321723,0.064912,0.092419,0.152161,0.242979,0.216316,0.250396,0.808677,0.218791,0.266313,0.077708,0.127536,0.16316,0.26236,6
0.097554,0.170551,0.8616,0.163521,0.178055,0.213641,0.210984,0.246403,0.098625,0.130122,0.222598,0.837854,0.173925,0.163027,0.22371,0.24096,0.221672,0.132076,0.12556,0.237758,0.866441,0.129889,0.142885,0.224619,0.19699,0.181832,0.131817,0.258269,0.247283,0.169207,0.215874,0.438807,0.450134,0.325929,0.449241,0.306096,0.300599,0.266853,0.177787,0.216508,0.445534,0.427857,0.337945,0.434132,0.275146,0.330754,0.308286,0.163117,0.190892,0.432536,0.457716,0.290805,0.398056,0.304803,0.271405,0.352707,0.443197,0.229257,0.45052,0.380279,0.158708,0.242767,0.348209,0.284909,0.312519,0.471559,0.222135,0.463762,0.371686,0.153706,0.248951,0.332593,0.306933,0.33287,0.382314,0.178145,0.434814,0.439915,0.162763,0.254637,0.378376,5
0.04265,0.160196,0.922614,0.061165,0.211318,0.075588,0.174099,0.172313,0.08478,0.077032,0.239961,0.892242,0.061612,0.203349,0.059034,0.185251,0.190644,0.145235,0.063401,0.221496,0.932538,0.044661,0.116221,0.047204,0.125034,0.171394,0.120629,0.346501,0.309469,0.103721,0.250434,0.508382,0.26793,0.457644,0.324971,0.255744,0.408959,0.379058,0.096246,0.21017,0.393585,0.210422,0.525017,0.290727,0.276187,0.349589,0.437731,0.161463,0.225591,0.311012,0.220188,0.486337,0.334941,0.339551,0.340949,0.398304,0.307209,0.323612,0.55634,0.172583,0.207847,0.160465,0.343156,0.377365,0.402267,0.27264,0.301287,0.478387,0.167781,0.306833,0.172935,0.386795,0.312015,0.425561,0.249269,0.304484,0.412874,0.181338,0.30575,0.257631,0.4511,6
