@relation Features
@ATTRIBUTE word0 NUMERIC
@ATTRIBUTE word1 NUMERIC
@ATTRIBUTE word2 NUMERIC
@ATTRIBUTE word3 NUMERIC
@ATTRIBUTE word4 NUMERIC
@ATTRIBUTE word5 NUMERIC
@ATTRIBUTE word6 NUMERIC
@ATTRIBUTE word7 NUMERIC
@ATTRIBUTE word8 NUMERIC
@ATTRIBUTE word9 NUMERIC
@ATTRIBUTE word10 NUMERIC
@ATTRIBUTE word11 NUMERIC
@ATTRIBUTE word12 NUMERIC
@ATTRIBUTE word13 NUMERIC
@ATTRIBUTE word14 NUMERIC
@ATTRIBUTE word15 NUMERIC
@ATTRIBUTE word16 NUMERIC
@ATTRIBUTE word17 NUMERIC
@ATTRIBUTE word18 NUMERIC
@ATTRIBUTE word19 NUMERIC
@ATTRIBUTE word20 NUMERIC
@ATTRIBUTE word21 NUMERIC
@ATTRIBUTE word22 NUMERIC
@ATTRIBUTE word23 NUMERIC
@ATTRIBUTE word24 NUMERIC
@ATTRIBUTE word25 NUMERIC
@ATTRIBUTE word26 NUMERIC
@ATTRIBUTE word27 NUMERIC
@ATTRIBUTE word28 NUMERIC
@ATTRIBUTE word29 NUMERIC
@ATTRIBUTE word30 NUMERIC
@ATTRIBUTE word31 NUMERIC
@ATTRIBUTE word32 NUMERIC
@ATTRIBUTE word33 NUMERIC
@ATTRIBUTE word34 NUMERIC
@ATTRIBUTE word35 NUMERIC
@ATTRIBUTE word36 NUMERIC
@ATTRIBUTE word37 NUMERIC
@ATTRIBUTE word38 NUMERIC
@ATTRIBUTE word39 NUMERIC
@ATTRIBUTE word40 NUMERIC
@ATTRIBUTE word41 NUMERIC
@ATTRIBUTE word42 NUMERIC
@ATTRIBUTE word43 NUMERIC
@ATTRIBUTE word44 NUMERIC
@ATTRIBUTE word45 NUMERIC
@ATTRIBUTE word46 NUMERIC
@ATTRIBUTE word47 NUMERIC
@ATTRIBUTE word48 NUMERIC
@ATTRIBUTE word49 NUMERIC
@ATTRIBUTE word50 NUMERIC
@ATTRIBUTE word51 NUMERIC
@ATTRIBUTE word52 NUMERIC
@ATTRIBUTE word53 NUMERIC
@ATTRIBUTE word54 NUMERIC
@ATTRIBUTE word55 NUMERIC
@ATTRIBUTE word56 NUMERIC
@ATTRIBUTE word57 NUMERIC
@ATTRIBUTE word58 NUMERIC
@ATTRIBUTE word59 NUMERIC
@ATTRIBUTE word60 NUMERIC
@ATTRIBUTE word61 NUMERIC
@ATTRIBUTE word62 NUMERIC
@ATTRIBUTE word63 NUMERIC
@ATTRIBUTE word64 NUMERIC
@ATTRIBUTE word65 NUMERIC
@ATTRIBUTE word66 NUMERIC
@ATTRIBUTE word67 NUMERIC
@ATTRIBUTE word68 NUMERIC
@ATTRIBUTE word69 NUMERIC
@ATTRIBUTE word70 NUMERIC
@ATTRIBUTE word71 NUMERIC
@ATTRIBUTE word72 NUMERIC
@ATTRIBUTE word73 NUMERIC
@ATTRIBUTE word74 NUMERIC
@ATTRIBUTE word75 NUMERIC
@ATTRIBUTE word76 NUMERIC
@ATTRIBUTE word77 NUMERIC
@ATTRIBUTE word78 NUMERIC
@ATTRIBUTE word79 NUMERIC
@ATTRIBUTE word80 NUMERIC
@ATTRIBUTE class {1,2,3,4,5,6,7,8,9,10}
@Data
0.007729,0.001431,0.041338,0.002536,0.025034,0.003329,0.004317,0.003489,0.007703,0.012915,0.00217,0.038377,0.002776,0.025325,0.003287,0.003474,0.004687,0.012912,0.012831,0.002049,0.041289,0.002012,0.017677,0.003949,0.003298,0.005394,0.0161,0.005632,0.012224,0.011181,0.001522,0.032461,0.006228,0.02696,0.009686,0.016832,0.006192,0.008838,0.011707,0.002199,0.031514,0.005177,0.02023,0.009681,0.026902,0.00521,0.007521,0.016467,0.002888,0.023285,0.006315,0.024106,0.013444,0.028246,0.003416,0.008433,0.009383,0.001119,0.015753,0.004138,0.044219,0.006596,0.008292,0.003876,0.006591,0.010184,0.001542,0.016698,0.004836,0.041257,0.008839,0.01606,0.002303,0.005728,0.014585,0.001849,0.010615,0.004683,0.041681,0.01167,0.015575,6
0.005949,0.001972,0.039449,0.002549,0.020653,0.00212,0.003452,0.00228,0.005978,0.007629,0.003101,0.037691,0.002433,0.019697,0.00338,0.004915,0.00398,0.012336,0.00482,0.00204,0.040569,0.001517,0.011537,0.006042,0.008275,0.008883,0.009665,0.008332,0.00764,0.010748,0.004465,0.033064,0.007693,0.015003,0.009087,0.019042,0.008553,0.007586,0.009806,0.005403,0.026458,0.007698,0.013953,0.00922,0.028123,0.006856,0.009298,0.017806,0.008793,0.016873,0.009752,0.020756,0.019993,0.018648,0.009675,0.009318,0.01462,0.004288,0.033324,0.006924,0.014564,0.009744,0.014419,0.009949,0.009167,0.013909,0.005584,0.026577,0.006494,0.015885,0.010152,0.023966,0.007173,0.011782,0.022545,0.009444,0.016299,0.006324,0.020169,0.018228,0.01592,6
0.004296,0.00257,0.038647,0.003649,0.021606,0.002371,0.002496,0.002419,0.006946,0.008989,0.003579,0.036612,0.002957,0.019251,0.003354,0.004804,0.00329,0.014358,0.006714,0.002681,0.040382,0.002326,0.012435,0.006166,0.007874,0.00303,0.010609,0.009876,0.007172,0.007971,0.003218,0.034536,0.009895,0.013546,0.01179,0.015125,0.015071,0.006708,0.006664,0.003659,0.02755,0.010807,0.01276,0.010913,0.024023,0.010101,0.008907,0.012825,0.004708,0.017767,0.017845,0.021422,0.016999,0.017741,0.009067,0.008563,0.010769,0.0028,0.033672,0.009528,0.013331,0.01162,0.015751,0.014667,0.007253,0.011082,0.004674,0.027057,0.010415,0.010345,0.01046,0.024401,0.010132,0.009311,0.021787,0.007963,0.019054,0.015173,0.014088,0.016641,0.01639,6
0.008472,0.002845,0.037237,0.004671,0.019956,0.004204,0.002294,0.003756,0.008688,0.011363,0.006548,0.031045,0.004442,0.024315,0.008461,0.002103,0.003741,0.012738,0.012797,0.009378,0.029001,0.002501,0.019815,0.01055,0.001746,0.005503,0.019045,0.009246,0.004221,0.009212,0.002345,0.031533,0.008256,0.01116,0.01517,0.019703,0.011162,0.004021,0.005407,0.002237,0.030413,0.013536,0.008209,0.013355,0.021682,0.012019,0.004375,0.006177,0.002819,0.02438,0.015442,0.009573,0.016768,0.024159,0.009584,0.010093,0.015061,0.002376,0.030305,0.006707,0.010539,0.012623,0.018414,0.008753,0.011756,0.012575,0.003586,0.029353,0.00911,0.007867,0.011822,0.02161,0.007516,0.018276,0.015842,0.005057,0.021249,0.010774,0.009613,0.013787,0.021952,6
0.003272,0.002288,0.042869,0.003137,0.017418,0.00105,0.002084,0.002841,0.0048,0.006241,0.00353,0.041363,0.003015,0.017063,0.002016,0.003671,0.003498,0.010541,0.003949,0.002411,0.044669,0.002196,0.009534,0.002089,0.004645,0.003349,0.007339,0.009524,0.009101,0.013494,0.004223,0.035268,0.008041,0.013005,0.012615,0.013901,0.013952,0.007922,0.010143,0.003841,0.030732,0.008197,0.01228,0.012537,0.022557,0.01211,0.014263,0.014168,0.005145,0.022775,0.010237,0.020634,0.016834,0.017133,0.011193,0.00962,0.012865,0.004932,0.036068,0.008185,0.012597,0.010523,0.012588,0.019618,0.008341,0.012329,0.005149,0.032139,0.007633,0.010433,0.009854,0.016534,0.017021,0.015241,0.01877,0.006879,0.02407,0.009851,0.016656,0.014348,0.011051,6
0.002746,0.002043,0.039148,0.00301,0.022511,0.001965,0.002473,0.002485,0.010047,0.003649,0.003206,0.036091,0.002422,0.0197,0.003113,0.003737,0.004091,0.020413,0.002385,0.00286,0.036994,0.00187,0.012139,0.004534,0.006326,0.005965,0.023404,0.009203,0.004964,0.004609,0.003737,0.036504,0.00779,0.012557,0.009199,0.01993,0.011772,0.004316,0.00554,0.004204,0.027282,0.008332,0.012516,0.011527,0.029468,0.01041,0.005275,0.009373,0.005155,0.015991,0.010727,0.019666,0.018103,0.029006,0.015596,0.0091,0.007087,0.004189,0.034867,0.009538,0.013953,0.00858,0.014437,0.020552,0.0063,0.007396,0.005306,0.026977,0.009843,0.015227,0.010724,0.021466,0.014425,0.008253,0.013609,0.007455,0.01729,0.010714,0.021116,0.016614,0.022905,6
0.009282,0.003699,0.036586,0.005947,0.020452,0.003746,0.002876,0.005473,0.009282,0.013932,0.004282,0.033014,0.005579,0.019428,0.007079,0.00246,0.007009,0.014634,0.010924,0.004927,0.036294,0.005661,0.013331,0.009809,0.00401,0.00792,0.013591,0.012029,0.013424,0.011323,0.008656,0.026364,0.004627,0.021803,0.012605,0.012315,0.017013,0.009598,0.008101,0.011396,0.024163,0.00646,0.019642,0.012804,0.016675,0.011971,0.012951,0.009546,0.013057,0.016677,0.006478,0.028323,0.014786,0.010809,0.005929,0.011241,0.008395,0.004844,0.015659,0.003064,0.037687,0.006635,0.007485,0.00916,0.009729,0.00889,0.008499,0.016305,0.00326,0.034835,0.008059,0.012068,0.006215,0.012173,0.010867,0.008907,0.010683,0.002614,0.037715,0.007913,0.006343,6
0.006646,0.002548,0.037254,0.004017,0.021427,0.00372,0.004626,0.003973,0.009024,0.01201,0.004391,0.033325,0.002929,0.018425,0.00652,0.006267,0.00536,0.017708,0.011447,0.004437,0.033906,0.002163,0.016111,0.011066,0.010133,0.007121,0.014347,0.008014,0.009,0.011712,0.006573,0.030651,0.011937,0.012328,0.010885,0.019189,0.013319,0.00927,0.009187,0.005485,0.0223,0.013662,0.012087,0.009643,0.027302,0.014671,0.011172,0.011528,0.005803,0.014517,0.019641,0.020083,0.011556,0.020156,0.004491,0.006268,0.007664,0.003191,0.017963,0.006291,0.03398,0.017001,0.010581,0.007186,0.006575,0.006361,0.003208,0.013258,0.006483,0.035158,0.014576,0.015308,0.006087,0.007491,0.00828,0.00414,0.007373,0.006802,0.038635,0.013521,0.009554,7
0.004935,0.003676,0.031955,0.004614,0.021715,0.007118,0.005777,0.005748,0.013023,0.007743,0.004275,0.02973,0.002784,0.017859,0.006331,0.005989,0.00597,0.020931,0.006867,0.00359,0.032044,0.001948,0.012098,0.009987,0.011361,0.008385,0.017389,0.010772,0.00848,0.009035,0.00738,0.027383,0.014857,0.007989,0.007417,0.020618,0.011805,0.006788,0.008262,0.00544,0.022031,0.011546,0.007447,0.007139,0.028812,0.009175,0.009875,0.013648,0.00687,0.015778,0.015394,0.014136,0.009828,0.025319,0.014954,0.009609,0.010486,0.008866,0.027882,0.010913,0.01384,0.005403,0.014725,0.019572,0.008246,0.009553,0.006312,0.023336,0.008909,0.014968,0.004502,0.0197,0.015156,0.01126,0.015537,0.00765,0.017384,0.010347,0.020322,0.005276,0.018222,6
0.00761,0.003223,0.030632,0.006439,0.01835,0.007112,0.007,0.01308,0.008993,0.010383,0.004383,0.027014,0.00631,0.019147,0.012205,0.005811,0.011198,0.012847,0.009471,0.005295,0.026773,0.00383,0.013442,0.015289,0.007547,0.014294,0.014542,0.0077,0.0101,0.013477,0.006781,0.026135,0.00833,0.008297,0.016513,0.015921,0.008189,0.00966,0.011374,0.006617,0.02557,0.011206,0.006608,0.013407,0.020001,0.008187,0.01584,0.016088,0.005851,0.017871,0.012756,0.008053,0.016108,0.017859,0.006807,0.008536,0.011865,0.006024,0.023559,0.003503,0.020231,0.018619,0.010809,0.006975,0.00839,0.010986,0.00619,0.025609,0.004715,0.01807,0.015375,0.014743,0.007966,0.012932,0.014552,0.005243,0.015717,0.00352,0.022816,0.019789,0.009739,6
0.016456,0.00441,0.044435,0.003916,0.019358,0.000908,0.001794,0.000541,0.002404,0.02214,0.005595,0.040675,0.005449,0.020948,0.00204,0.002948,0.000655,0.002664,0.020257,0.007269,0.043435,0.005272,0.015136,0.00235,0.002573,0.001333,0.006658,0.026876,0.007788,0.004278,0.002469,0.04197,0.002885,0.004069,0.004374,0.007212,0.031148,0.007311,0.007158,0.003406,0.038065,0.004919,0.005229,0.002986,0.008306,0.036498,0.016264,0.013798,0.005582,0.027488,0.005198,0.004463,0.002397,0.006196,0.011537,0.008345,0.005794,0.006802,0.044343,0.004847,0.003515,0.008201,0.01769,0.016389,0.008889,0.00947,0.009669,0.039154,0.005638,0.004239,0.005354,0.02286,0.027288,0.018328,0.018148,0.010936,0.027463,0.006494,0.006491,0.006016,0.016145,5
0.006398,0.003195,0.049018,0.006112,0.019651,0.000597,0.004812,0.001531,0.003618,0.013335,0.005533,0.046664,0.005981,0.019789,0.001404,0.005529,0.002091,0.008132,0.008711,0.002937,0.050535,0.00412,0.011655,0.002094,0.007456,0.003481,0.007291,0.006883,0.009599,0.009726,0.002272,0.044957,0.007248,0.010358,0.004038,0.021904,0.00985,0.008298,0.006045,0.003391,0.03782,0.006913,0.009916,0.005167,0.033156,0.008083,0.01562,0.012817,0.005398,0.030034,0.010199,0.019918,0.011143,0.029776,0.005125,0.005017,0.005606,0.00123,0.017732,0.008001,0.048778,0.003607,0.007824,0.005746,0.006736,0.005017,0.002765,0.017385,0.007954,0.046888,0.006467,0.014118,0.001713,0.009745,0.007711,0.003032,0.009695,0.005986,0.050137,0.004521,0.009262,6
0.000572,0.002387,0.042824,0.003676,0.013168,0.002466,0.011154,0.006119,0.007421,0.000815,0.003778,0.041035,0.003492,0.012698,0.005175,0.010486,0.006749,0.013976,0.001048,0.003827,0.041115,0.001813,0.006761,0.006312,0.01442,0.00767,0.013712,0.003316,0.00355,0.019322,0.003395,0.023009,0.010345,0.022385,0.01586,0.021268,0.003427,0.00501,0.016273,0.003679,0.018487,0.011808,0.017071,0.015617,0.030301,0.002327,0.006253,0.023363,0.004372,0.009555,0.015479,0.022168,0.014768,0.024494,0.008224,0.00887,0.032871,0.002669,0.023447,0.008628,0.008645,0.00782,0.015995,0.010275,0.010236,0.030056,0.003387,0.0194,0.008381,0.006282,0.007971,0.02398,0.007256,0.009703,0.037437,0.004324,0.00986,0.01103,0.005715,0.006125,0.019843,6
0.004613,0.002145,0.038557,0.002995,0.020109,0.000905,0.002525,0.002628,0.0083,0.005929,0.003344,0.036502,0.00282,0.018581,0.001976,0.003961,0.00378,0.01559,0.00486,0.004658,0.038071,0.002194,0.011719,0.003765,0.005739,0.005678,0.017106,0.008017,0.009858,0.012873,0.004886,0.032554,0.007188,0.013635,0.011554,0.015065,0.010643,0.010034,0.015571,0.00476,0.025234,0.008125,0.014772,0.012718,0.021142,0.010281,0.01316,0.021587,0.004621,0.013761,0.009425,0.017999,0.015827,0.019748,0.008968,0.010142,0.012641,0.004924,0.033208,0.007962,0.012797,0.01107,0.013748,0.013163,0.009464,0.016131,0.005295,0.025876,0.009121,0.013782,0.012116,0.019191,0.012226,0.012072,0.023801,0.004873,0.013674,0.009099,0.017593,0.015975,0.016998,6
0.011138,0.006447,0.033529,0.010795,0.016528,0.003369,0.002392,0.004633,0.006172,0.016978,0.008678,0.031331,0.008042,0.014623,0.003274,0.002689,0.004428,0.00974,0.015361,0.006482,0.034407,0.008271,0.010687,0.006026,0.002737,0.003132,0.00762,0.015979,0.007543,0.014247,0.013408,0.024296,0.011095,0.009686,0.008474,0.013496,0.020548,0.006975,0.009301,0.010525,0.020098,0.013014,0.011041,0.006434,0.018745,0.019626,0.007818,0.008249,0.013782,0.013298,0.017834,0.013544,0.007446,0.017835,0.015485,0.009615,0.011838,0.016951,0.023597,0.010136,0.009944,0.009417,0.012219,0.021442,0.009366,0.009601,0.014393,0.020522,0.011383,0.01046,0.006213,0.014511,0.022186,0.009555,0.008953,0.019324,0.012173,0.012116,0.011508,0.008359,0.014891,5
0.009847,0.002766,0.038681,0.004955,0.02482,0.002563,0.00197,0.006504,0.006858,0.013334,0.005906,0.033632,0.004745,0.026512,0.00561,0.001884,0.006455,0.013975,0.010891,0.007951,0.036803,0.003345,0.01909,0.007208,0.001663,0.007769,0.017726,0.020622,0.00752,0.008487,0.005263,0.038051,0.005744,0.00437,0.014276,0.007474,0.027519,0.007472,0.004496,0.005035,0.034971,0.00713,0.003017,0.009365,0.010575,0.025377,0.013219,0.006321,0.006979,0.029694,0.010246,0.003454,0.015735,0.013694,0.011581,0.005301,0.005565,0.003261,0.024284,0.005937,0.037734,0.006918,0.006382,0.018154,0.00521,0.003537,0.004508,0.025841,0.005777,0.033474,0.006485,0.009379,0.01535,0.00777,0.004594,0.00568,0.018214,0.005099,0.038913,0.007686,0.007798,6
