@relation Features
@ATTRIBUTE word0 NUMERIC
@ATTRIBUTE word1 NUMERIC
@ATTRIBUTE word2 NUMERIC
@ATTRIBUTE word3 NUMERIC
@ATTRIBUTE word4 NUMERIC
@ATTRIBUTE word5 NUMERIC
@ATTRIBUTE word6 NUMERIC
@ATTRIBUTE word7 NUMERIC
@ATTRIBUTE word8 NUMERIC
@ATTRIBUTE word9 NUMERIC
@ATTRIBUTE word10 NUMERIC
@ATTRIBUTE word11 NUMERIC
@ATTRIBUTE word12 NUMERIC
@ATTRIBUTE word13 NUMERIC
@ATTRIBUTE word14 NUMERIC
@ATTRIBUTE word15 NUMERIC
@ATTRIBUTE word16 NUMERIC
@ATTRIBUTE word17 NUMERIC
@ATTRIBUTE word18 NUMERIC
@ATTRIBUTE word19 NUMERIC
@ATTRIBUTE word20 NUMERIC
@ATTRIBUTE word21 NUMERIC
@ATTRIBUTE word22 NUMERIC
@ATTRIBUTE word23 NUMERIC
@ATTRIBUTE word24 NUMERIC
@ATTRIBUTE word25 NUMERIC
@ATTRIBUTE word26 NUMERIC
@ATTRIBUTE word27 NUMERIC
@ATTRIBUTE word28 NUMERIC
@ATTRIBUTE word29 NUMERIC
@ATTRIBUTE word30 NUMERIC
@ATTRIBUTE word31 NUMERIC
@ATTRIBUTE word32 NUMERIC
@ATTRIBUTE word33 NUMERIC
@ATTRIBUTE word34 NUMERIC
@ATTRIBUTE word35 NUMERIC
@ATTRIBUTE word36 NUMERIC
@ATTRIBUTE word37 NUMERIC
@ATTRIBUTE word38 NUMERIC
@ATTRIBUTE word39 NUMERIC
@ATTRIBUTE word40 NUMERIC
@ATTRIBUTE word41 NUMERIC
@ATTRIBUTE word42 NUMERIC
@ATTRIBUTE word43 NUMERIC
@ATTRIBUTE word44 NUMERIC
@ATTRIBUTE word45 NUMERIC
@ATTRIBUTE word46 NUMERIC
@ATTRIBUTE word47 NUMERIC
@ATTRIBUTE word48 NUMERIC
@ATTRIBUTE word49 NUMERIC
@ATTRIBUTE word50 NUMERIC
@ATTRIBUTE word51 NUMERIC
@ATTRIBUTE word52 NUMERIC
@ATTRIBUTE word53 NUMERIC
@ATTRIBUTE word54 NUMERIC
@ATTRIBUTE word55 NUMERIC
@ATTRIBUTE word56 NUMERIC
@ATTRIBUTE word57 NUMERIC
@ATTRIBUTE word58 NUMERIC
@ATTRIBUTE word59 NUMERIC
@ATTRIBUTE word60 NUMERIC
@ATTRIBUTE word61 NUMERIC
@ATTRIBUTE word62 NUMERIC
@ATTRIBUTE word63 NUMERIC
@ATTRIBUTE word64 NUMERIC
@ATTRIBUTE word65 NUMERIC
@ATTRIBUTE word66 NUMERIC
@ATTRIBUTE word67 NUMERIC
@ATTRIBUTE word68 NUMERIC
@ATTRIBUTE word69 NUMERIC
@ATTRIBUTE word70 NUMERIC
@ATTRIBUTE word71 NUMERIC
@ATTRIBUTE word72 NUMERIC
@ATTRIBUTE word73 NUMERIC
@ATTRIBUTE word74 NUMERIC
@ATTRIBUTE word75 NUMERIC
@ATTRIBUTE word76 NUMERIC
@ATTRIBUTE word77 NUMERIC
@ATTRIBUTE word78 NUMERIC
@ATTRIBUTE word79 NUMERIC
@ATTRIBUTE word80 NUMERIC
@ATTRIBUTE class {1,2,3,4,5,6,7,8,9,10}
@Data
0.003271,0.01273,0.033349,0.004139,0.009131,0.002791,0.021945,0.005556,0.005442,0.00431,0.011981,0.032316,0.006992,0.008795,0.002846,0.021791,0.006966,0.008434,0.002161,0.012044,0.032136,0.007361,0.004927,0.002025,0.024104,0.008521,0.004083,0.00945,0.021525,0.017536,0.007459,0.014974,0.003058,0.026448,0.006976,0.006149,0.012118,0.017706,0.0173,0.012357,0.015094,0.002151,0.024923,0.007938,0.010313,0.005087,0.015833,0.018972,0.014521,0.009024,0.001771,0.029244,0.010174,0.006686,0.01745,0.013482,0.018553,0.007774,0.027599,0.005625,0.010208,0.006696,0.0101,0.022526,0.00914,0.014848,0.011188,0.025026,0.004469,0.005677,0.007179,0.016392,0.011715,0.011524,0.023975,0.019352,0.017763,0.004705,0.006783,0.010229,0.015089,6
0.002871,0.008679,0.038372,0.004328,0.013067,0.003408,0.013316,0.01423,0.007123,0.004982,0.007988,0.035813,0.006529,0.009501,0.003148,0.018536,0.01558,0.009342,0.002725,0.00625,0.034949,0.007601,0.004883,0.003723,0.021898,0.018,0.004549,0.011274,0.021895,0.017013,0.008112,0.025009,0.004122,0.017775,0.013741,0.00887,0.016272,0.018508,0.022237,0.014976,0.018711,0.001821,0.013848,0.013157,0.011966,0.007822,0.015673,0.02617,0.020955,0.011586,0.003145,0.018013,0.015312,0.007333,0.005674,0.006788,0.00568,0.00325,0.016215,0.002709,0.041869,0.003199,0.005748,0.007214,0.006396,0.00859,0.006347,0.014698,0.002298,0.039563,0.00477,0.013089,0.003532,0.006217,0.01171,0.010115,0.010074,0.002269,0.040992,0.005148,0.00914,6
0.007241,0.004765,0.030514,0.00343,0.01029,0.00795,0.019024,0.01451,0.005824,0.011948,0.006696,0.03058,0.003715,0.009716,0.012222,0.016011,0.011175,0.005651,0.007287,0.007733,0.029585,0.00347,0.006014,0.012786,0.022969,0.007497,0.003132,0.019878,0.009986,0.011818,0.010491,0.019862,0.014394,0.007593,0.012214,0.015504,0.018546,0.009314,0.010053,0.010585,0.018252,0.020855,0.00631,0.009135,0.016072,0.016486,0.014865,0.010785,0.013858,0.013276,0.02443,0.008887,0.006951,0.00959,0.018819,0.020289,0.022127,0.010503,0.018027,0.00522,0.002967,0.002177,0.007872,0.018959,0.016718,0.022994,0.010789,0.017897,0.008614,0.002943,0.001913,0.010128,0.015064,0.018781,0.025953,0.016071,0.011289,0.009614,0.003348,0.002524,0.006674,6
0.004561,0.010751,0.030899,0.006569,0.011719,0.005394,0.011549,0.012979,0.008987,0.005774,0.007139,0.028614,0.009382,0.013971,0.00781,0.011798,0.011599,0.01274,0.004889,0.008141,0.030082,0.006612,0.010074,0.006533,0.015329,0.011952,0.011067,0.007936,0.017269,0.016089,0.012781,0.015818,0.004252,0.013582,0.015618,0.014254,0.009917,0.010028,0.01572,0.020584,0.016955,0.004099,0.01012,0.0105,0.017223,0.007364,0.011191,0.019985,0.017559,0.012156,0.002849,0.015311,0.013373,0.015065,0.006622,0.011951,0.016576,0.011242,0.02285,0.006093,0.006654,0.012576,0.018269,0.006239,0.009368,0.013456,0.016275,0.018702,0.005528,0.006958,0.017352,0.019515,0.005445,0.009333,0.017237,0.015576,0.009425,0.003344,0.008571,0.024642,0.015687,6
0.00514,0.008475,0.034913,0.004771,0.012114,0.004812,0.01454,0.012248,0.005983,0.007891,0.008585,0.033025,0.005518,0.011646,0.006425,0.016252,0.011414,0.008869,0.007226,0.008099,0.033133,0.005465,0.007256,0.005841,0.020929,0.008654,0.007871,0.008569,0.025336,0.021437,0.008376,0.018958,0.006013,0.01062,0.009437,0.008039,0.013088,0.022447,0.020591,0.011304,0.017367,0.005398,0.013174,0.009622,0.009125,0.013151,0.019337,0.024675,0.013736,0.011776,0.004248,0.01772,0.006809,0.006751,0.007641,0.024524,0.015588,0.005987,0.028027,0.003349,0.005613,0.002716,0.011526,0.011599,0.0215,0.016164,0.009087,0.02608,0.001828,0.003723,0.001459,0.016339,0.013187,0.018772,0.024776,0.013372,0.017679,0.001523,0.006221,0.002395,0.015128,6
0.001959,0.007757,0.043125,0.002468,0.011322,0.002437,0.015896,0.005478,0.005856,0.002646,0.008412,0.041213,0.002671,0.010258,0.004169,0.017671,0.007033,0.010644,0.001498,0.006581,0.041253,0.002685,0.005554,0.003289,0.022273,0.008083,0.004839,0.008374,0.015537,0.026254,0.003828,0.021303,0.002693,0.027668,0.009965,0.006302,0.012418,0.016353,0.028589,0.005321,0.017285,0.003162,0.0252,0.009319,0.009115,0.005666,0.012839,0.033851,0.005551,0.007894,0.002168,0.028973,0.009445,0.003428,0.0178,0.012341,0.019144,0.006096,0.03683,0.004569,0.004941,0.003173,0.009817,0.023345,0.013846,0.023542,0.007302,0.028044,0.006022,0.003813,0.001189,0.014076,0.012318,0.014578,0.040284,0.009674,0.014564,0.004859,0.003072,0.002042,0.007149,6
0.007421,0.011335,0.035629,0.005977,0.01468,0.001902,0.012758,0.006348,0.00695,0.014387,0.009783,0.033211,0.006823,0.016429,0.001936,0.010582,0.006258,0.009068,0.01072,0.011117,0.033852,0.009834,0.011444,0.00252,0.016303,0.006941,0.005171,0.014774,0.019641,0.012286,0.007112,0.028798,0.00706,0.007104,0.006604,0.013431,0.022079,0.014496,0.010707,0.006717,0.027519,0.005451,0.005575,0.007391,0.015138,0.019576,0.017926,0.016977,0.012412,0.023453,0.005314,0.006862,0.009075,0.010231,0.010898,0.008714,0.003851,0.002874,0.018275,0.008015,0.035217,0.007229,0.007122,0.017062,0.009204,0.005522,0.004746,0.020655,0.006825,0.029944,0.009086,0.008829,0.013898,0.00927,0.006695,0.007226,0.01838,0.005978,0.031574,0.012754,0.007065,6
0.003403,0.010429,0.037392,0.003747,0.009761,0.001671,0.021049,0.012725,0.003607,0.00628,0.010431,0.034807,0.005571,0.008457,0.002895,0.023991,0.012609,0.006582,0.004377,0.008753,0.033156,0.007675,0.004581,0.003329,0.0287,0.010929,0.004402,0.008269,0.02414,0.027684,0.007144,0.017072,0.002924,0.016425,0.013878,0.004198,0.013665,0.02389,0.025859,0.011144,0.013171,0.003047,0.018419,0.011986,0.005702,0.009734,0.019159,0.030483,0.016427,0.007393,0.003814,0.020521,0.009156,0.003677,0.008,0.010556,0.009288,0.003715,0.01612,0.002606,0.041141,0.001837,0.003229,0.014934,0.013289,0.011488,0.006018,0.014207,0.002077,0.038107,0.001866,0.00436,0.011454,0.013806,0.017061,0.010511,0.009959,0.002461,0.037571,0.001713,0.002337,7
0.004307,0.003814,0.038152,0.003017,0.011126,0.004858,0.013339,0.011142,0.006962,0.00657,0.00486,0.036528,0.003006,0.012136,0.00725,0.014402,0.008991,0.009877,0.004816,0.003876,0.037132,0.002688,0.007896,0.008347,0.017925,0.007417,0.007952,0.009428,0.009281,0.031832,0.003986,0.018976,0.006985,0.012563,0.012595,0.008141,0.014008,0.011483,0.02674,0.007478,0.020897,0.007429,0.012311,0.009588,0.012702,0.009428,0.007336,0.033329,0.008634,0.013068,0.007848,0.015923,0.007816,0.010985,0.010256,0.0085,0.020919,0.006164,0.030318,0.014896,0.008151,0.003135,0.011196,0.012992,0.008705,0.016231,0.007978,0.023404,0.014735,0.007469,0.003635,0.024294,0.009379,0.006028,0.019317,0.011813,0.015053,0.012717,0.008801,0.005336,0.029403,6
0.006051,0.005633,0.033525,0.005934,0.01291,0.004321,0.010958,0.015093,0.007979,0.011459,0.004792,0.029764,0.010794,0.015239,0.006268,0.011676,0.011592,0.011199,0.006409,0.004604,0.031731,0.010583,0.009967,0.005719,0.016791,0.013594,0.006668,0.013343,0.011877,0.023857,0.014555,0.018037,0.003589,0.005092,0.013783,0.013043,0.015852,0.007257,0.016597,0.024081,0.016574,0.003044,0.0056,0.007308,0.017214,0.009672,0.007597,0.024075,0.026632,0.010852,0.00281,0.006398,0.008411,0.012117,0.015452,0.010171,0.014435,0.013281,0.027268,0.003926,0.004031,0.006509,0.016727,0.013695,0.006564,0.013334,0.017909,0.021411,0.004639,0.0059,0.005764,0.023392,0.009684,0.006531,0.022003,0.021524,0.013719,0.004747,0.006639,0.011304,0.01892,6
0.010565,0.006219,0.032702,0.00638,0.016017,0.002946,0.014144,0.00781,0.005293,0.014314,0.005599,0.030364,0.008637,0.017019,0.003943,0.012081,0.008857,0.00723,0.01021,0.006112,0.03205,0.009592,0.013519,0.003838,0.01392,0.011616,0.005262,0.014175,0.021543,0.006135,0.008924,0.021359,0.00813,0.019699,0.008195,0.007411,0.016398,0.016941,0.00523,0.014731,0.02197,0.006221,0.015406,0.009168,0.013101,0.012709,0.018326,0.007567,0.019721,0.017258,0.006389,0.017177,0.013358,0.007684,0.013428,0.028578,0.008312,0.007554,0.022559,0.010321,0.005482,0.002213,0.006415,0.018544,0.022891,0.009486,0.014058,0.021479,0.007774,0.003778,0.002859,0.010723,0.013282,0.024852,0.014957,0.021468,0.013316,0.007854,0.004349,0.005054,0.007252,5
0.004081,0.009766,0.039842,0.005706,0.013275,0.00119,0.013067,0.010305,0.003524,0.006531,0.009613,0.037331,0.008913,0.013315,0.002621,0.017155,0.007967,0.006996,0.002879,0.008752,0.03628,0.009213,0.006718,0.002653,0.024277,0.007477,0.003936,0.009723,0.024429,0.018327,0.007494,0.027771,0.002628,0.008855,0.012392,0.010272,0.012696,0.020373,0.016122,0.016177,0.024672,0.004654,0.008862,0.00829,0.017986,0.00597,0.02312,0.022807,0.023802,0.013343,0.004546,0.013166,0.008704,0.009711,0.002045,0.007029,0.004525,0.001581,0.017363,0.004803,0.04088,0.007796,0.008118,0.00191,0.008176,0.00713,0.005208,0.016176,0.005922,0.034946,0.015341,0.017241,0.001207,0.009479,0.011881,0.008744,0.008606,0.003359,0.039991,0.010039,0.010231,6
0.0018,0.003588,0.034628,0.003193,0.012013,0.005342,0.020945,0.011551,0.010821,0.003846,0.003959,0.033597,0.004009,0.01236,0.007012,0.019599,0.009174,0.015555,0.004202,0.004669,0.03255,0.003926,0.007457,0.007153,0.026801,0.009419,0.007698,0.004406,0.01508,0.022003,0.005953,0.017213,0.004284,0.026547,0.014705,0.009244,0.010121,0.012161,0.020395,0.007822,0.018674,0.00602,0.025487,0.011365,0.014011,0.006556,0.010306,0.024878,0.007811,0.009588,0.00454,0.031746,0.010273,0.005697,0.006668,0.020868,0.031289,0.006544,0.020935,0.002601,0.005564,0.005352,0.009003,0.011747,0.016923,0.028938,0.008483,0.021779,0.002956,0.004947,0.005419,0.014723,0.007605,0.014789,0.038414,0.010426,0.011262,0.002144,0.005738,0.00521,0.00592,6
0.001632,0.00679,0.046234,0.00207,0.011899,0.001774,0.01709,0.007713,0.004546,0.002224,0.005733,0.044391,0.001779,0.009323,0.003215,0.022067,0.007571,0.007381,0.001119,0.005601,0.043627,0.001275,0.004808,0.003186,0.025939,0.007,0.003859,0.007045,0.015307,0.031412,0.004792,0.022122,0.002156,0.027403,0.011612,0.005843,0.009433,0.011792,0.036115,0.005407,0.014294,0.002303,0.028574,0.008865,0.006426,0.005249,0.011088,0.038774,0.003681,0.007031,0.001965,0.030563,0.006815,0.002511,0.016409,0.013601,0.010726,0.007022,0.045185,0.001849,0.001643,0.001875,0.006138,0.025657,0.014139,0.019752,0.010711,0.035396,0.001642,0.00087,0.000779,0.009359,0.021364,0.018501,0.034772,0.010724,0.023187,0.00119,0.001321,0.001255,0.006509,6
0.008193,0.007327,0.03059,0.007563,0.014513,0.006126,0.013921,0.011175,0.008741,0.01111,0.009014,0.026916,0.009566,0.014082,0.005818,0.014644,0.01205,0.012022,0.011229,0.009047,0.027106,0.011512,0.009467,0.007444,0.015895,0.012323,0.011499,0.012168,0.011961,0.021007,0.011507,0.020874,0.005278,0.011659,0.012253,0.011939,0.015999,0.01169,0.017427,0.015402,0.018241,0.003649,0.011279,0.01126,0.014946,0.014509,0.010047,0.02149,0.019009,0.011973,0.003889,0.011115,0.012143,0.013889,0.006929,0.006053,0.012483,0.006308,0.014352,0.003356,0.034229,0.006954,0.006282,0.01115,0.007691,0.012377,0.007549,0.013645,0.003968,0.031808,0.007649,0.009546,0.010028,0.006976,0.015175,0.009421,0.008213,0.003687,0.032909,0.007468,0.008301,5
0.006258,0.010931,0.032812,0.006148,0.01646,0.005244,0.008773,0.008463,0.012515,0.008154,0.008437,0.029182,0.009239,0.018361,0.007172,0.007049,0.007372,0.017594,0.006401,0.008311,0.029733,0.01148,0.015935,0.0082,0.006903,0.008988,0.017357,0.013701,0.01387,0.01282,0.007486,0.026711,0.005417,0.011515,0.015166,0.013071,0.019653,0.010638,0.010505,0.010471,0.027896,0.005944,0.006454,0.010275,0.014022,0.012996,0.010035,0.013165,0.014914,0.024043,0.006207,0.007737,0.017183,0.015482,0.01813,0.012209,0.008242,0.006355,0.033329,0.001406,0.002734,0.009725,0.008709,0.023545,0.009712,0.008311,0.010607,0.030873,0.000863,0.001545,0.006136,0.007248,0.018125,0.011072,0.016194,0.016558,0.026473,0.000664,0.002232,0.012095,0.006059,6
